CityName,CityPopulation,CountryName,Continent,Region,LandMass,IndepYear,CountryPopulation,LifeExpectancy,GNP,GovernmentForm,HeadOfState,Capital,Language,Percentage
Kulti-Barakar,108518,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Moga,108304,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Shivapuri,108277,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Bidar,108016,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Guntakal,107592,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Unnao,107425,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Barasat,107365,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Tambaram,107187,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Abohar,107163,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Pilibhit,106605,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Valparai,106523,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Gonda,106078,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Surendranagar,105973,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Qutubullapur,105380,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Beawar,105363,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Hindupur,104651,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Gandhidham,104585,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Haldwani-cum-Kathgodam,104195,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Tellicherry (Thalassery),103579,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Wardha,102985,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Rishra,102649,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Bhuj,102176,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Modinagar,101660,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Gudivada,101656,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Basirhat,101409,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Uttarpara-Kotrung,100867,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Ongole,100836,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
North Barrackpur,100513,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Guna,100490,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Haldia,100347,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Habra,100223,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Kanchrapara,100194,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Tonk,100079,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Champdani,98818,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Orai,98640,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Pudukkottai,98619,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Sasaram,98220,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Hazaribag,97712,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Palayankottai,97662,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Banda,97227,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Godhra,96813,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Hospet,96322,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Ashoknagar-Kalyangarh,96315,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Achalpur,96216,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Patan,96109,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Mandasor,95758,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Damoh,95661,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Satara,95133,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Meerut Cantonment,94876,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Dehri,94526,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Delhi Cantonment,94326,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Chhindwara,93731,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Bansberia,93447,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Nagaon,93350,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Kanpur Cantonment,93109,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Vidisha,92917,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Bettiah,92583,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Purulia,92574,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Hassan,90803,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Ambala Sadar,90712,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Baidyabati,90601,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Morvi,90357,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Raigarh,89166,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Vejalpur,89053,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Hindi,39.9
Mumbai (Bombay),10500000,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Delhi,7206704,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Calcutta [Kolkata],4399819,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Chennai (Madras),3841396,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Hyderabad,2964638,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Ahmedabad,2876710,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Bangalore,2660088,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Kanpur,1874409,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Nagpur,1624752,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Lucknow,1619115,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Pune,1566651,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Surat,1498817,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Jaipur,1458483,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Indore,1091674,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Bhopal,1062771,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Ludhiana,1042740,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Vadodara (Baroda),1031346,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Kalyan,1014557,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Madurai,977856,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Haora (Howrah),950435,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Varanasi (Benares),929270,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Patna,917243,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Srinagar,892506,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Agra,891790,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Coimbatore,816321,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Thane (Thana),803389,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Allahabad,792858,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Meerut,753778,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Vishakhapatnam,752037,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Jabalpur,741927,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Amritsar,708835,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Faridabad,703592,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Vijayawada,701827,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Gwalior,690765,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Jodhpur,666279,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Nashik (Nasik),656925,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Hubli-Dharwad,648298,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Solapur (Sholapur),604215,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Ranchi,599306,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Bareilly,587211,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Guwahati (Gauhati),584342,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Shambajinagar (Aurangabad),573272,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Cochin (Kochi),564589,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Rajkot,559407,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Kota,537371,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Thiruvananthapuram (Trivandrum,524006,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Pimpri-Chinchwad,517083,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Jalandhar (Jullundur),509510,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Gorakhpur,505566,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Chandigarh,504094,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Mysore,480692,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Aligarh,480520,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Guntur,471051,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Jamshedpur,460577,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Ghaziabad,454156,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Warangal,447657,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Raipur,438639,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
Moradabad,429214,India,Asia,Southern and Central Asia,3287263,1947,1013662000,62.5,447114,Federal Republic,Kocheril Raman Narayanan,New Delhi,Kannada,3.9
